title,link,description,title_nouns,desc_nouns,all_nouns
경주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=346848885&qb=6rK97KO87Jes7ZaJ&enc=utf8,제가 내일 경주여행을 당일치기로 가는데 지금 코로나 때문에 어떻게 해야할지 고민이에요 코로나 때문에 고민이신가보네여ㅜㅜ 저도 이번에 친구들이랑 펜션 가려고 했는데 어떻게 할까 많이 고민중입니다 경상도는 아직 확진자가,"['경주', '여행']","['제', '경주', '여행', '당일', '코로나', '때문', '고민', '코로나', '때문', '고민', '저', '이번', '친구', '펜션', '고민', '중', '경상도', '확진']","['경주', '여행', '제', '경주', '여행', '당일', '코로나', '때문', '고민', '코로나', '때문', '고민', '저', '이번', '친구', '펜션', '고민', '중', '경상도', '확진']"
경주여행1박2일코스,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=297319893&qb=6rK97KO87Jes7ZaJ&enc=utf8,4월6일금 조치원에서 경주로 8시경 출발하여 4월7일토 12시경 경주에서 조치원으로 돌아오는 1박2일 경주여행을 대릉원첨성대교촌마을박물관야경안압지첨성대월성석빙고 분황사 등등 즐거운 경주 여행하세요,"['경주', '여행', '박', '일', '코스']","['월', '일', '금', '조치원', '경주로', '시경', '출발', '월', '일', '토', '시', '경주', '조치원', '박', '일', '경주', '여행', '대릉원', '첨성대', '교촌', '마을', '박물관', '야경', '안압', '지첨', '대월', '석빙고', '분황사', '등등', '경주', '여행']","['경주', '여행', '박', '일', '코스', '월', '일', '금', '조치원', '경주로', '시경', '출발', '월', '일', '토', '시', '경주', '조치원', '박', '일', '경주', '여행', '대릉원', '첨성대', '교촌', '마을', '박물관', '야경', '안압', '지첨', '대월', '석빙고', '분황사', '등등', '경주', '여행']"
1박2일 경주여행 추천,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=79497640&qb=6rK97KO87Jes7ZaJ&enc=utf8,주말에 1박 2일 정도 시간내서 친구와 경주여행 생각중인데요 경주는 초등학교 수학여행 이후로 처음이라 어떻게 계획을 짜야 할지 모르겠네요 우선 꼭 들려 보고 싶은 곳은 불국사 첨성대 안압지 천마총 경주타워,"['박', '일', '경주', '여행', '추천']","['주말', '박', '일', '정도', '시간', '내', '친구', '경주', '여행', '생각', '중', '경주', '초등', '학교', '수학여행', '이후', '처음', '계획', '곳', '불국사', '첨성대', '안압지', '천마총', '경주타워']","['박', '일', '경주', '여행', '추천', '주말', '박', '일', '정도', '시간', '내', '친구', '경주', '여행', '생각', '중', '경주', '초등', '학교', '수학여행', '이후', '처음', '계획', '곳', '불국사', '첨성대', '안압지', '천마총', '경주타워']"
경주여행하는데요 숙박때문에요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=106071153&qb=6rK97KO87Jes7ZaJ&enc=utf8,여인네 4명이 1박2일로 경주여행을 가려고 합니다 주말 토일루요 그런데 정말 암껏두 몰라서요 서울에서 기차를 타면 KTX로 타야할듯한데 한번에 가는게 없는거 같더라구요 그런것도 모르고 기차 비용은 얼마인지 시간은,"['경주', '여행', '숙박', '때문']","['여인네', '명', '박', '일', '경주', '여행', '주말', '토', '서울', '기차', '듯', '번', '게', '거', '것', '기차', '비용', '얼마', '시간']","['경주', '여행', '숙박', '때문', '여인네', '명', '박', '일', '경주', '여행', '주말', '토', '서울', '기차', '듯', '번', '게', '거', '것', '기차', '비용', '얼마', '시간']"
경주경주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90109&docId=157764346&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주 여행을 가는데 계획표좀 짜 주세요 첨성대와 불국사도 좋구요 그경주의 에멜레 종이 있는 선덕여왕 드라마 있어요 제가 경주에 갔다와밨는데 천마총이나 계림숲에 가보시는것도 좋아요 좋은 경주여행 대세요 채택 해주세요,"['경주', '경주', '여행']","['경주', '여행', '계획표', '첨성대', '불국사', '경주', '멜레', '종', '선덕여왕', '드라마', '제', '경주', '천마총', '계림', '숲', '것', '경주', '여행', '대세', '채택']","['경주', '경주', '여행', '경주', '여행', '계획표', '첨성대', '불국사', '경주', '멜레', '종', '선덕여왕', '드라마', '제', '경주', '천마총', '계림', '숲', '것', '경주', '여행', '대세', '채택']"
경주여행 민박 편션 추천 좀,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=177039738&qb=6rK97KO87Jes7ZaJ&enc=utf8,가족들과 휴가 겸 경주여행 준비 중입니다 자연경관이 어우러진 가격이 저렴한 민박이나 팬션 추천 좀 부탁드립니다 지난봄 다녀온 경주 초당방 민박을 한번 알아보세요 경주 시내에서 30분정도 거리에 있고요 보문단지에서,"['경주', '여행', '민박', '편', '션', '추천']","['가족', '휴가', '겸', '경주', '여행', '준비', '중', '자연', '경관', '가격', '민박', '팬', '션', '추천', '봄', '경주', '당방', '민박', '경주', '시내', '분', '정도', '거리', '보문', '단지']","['경주', '여행', '민박', '편', '션', '추천', '가족', '휴가', '겸', '경주', '여행', '준비', '중', '자연', '경관', '가격', '민박', '팬', '션', '추천', '봄', '경주', '당방', '민박', '경주', '시내', '분', '정도', '거리', '보문', '단지']"
경주여행 일정 짜주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=75360166&qb=6rK97KO87Jes7ZaJ&enc=utf8,곧 신랑이랑 경주여행을 해보려고 하는데요 경주쪽 사시는 분 있음 일정 추천 좀 부탁드려요 대명콘도에 숙소를 잡을거구요 1박2일로 움직일 예정이랍니다 국립경주박물관첨성대안압지불국사석굴암대릉원천마총 이곳은 꼭,"['경주', '여행', '일정']","['신랑', '경주', '여행', '경주', '쪽', '분', '일정', '추천', '부탁', '대명', '콘도', '숙소', '거', '박', '일', '예정', '국립', '경주', '박물관', '첨성', '대안', '압지', '불국사', '석굴암', '대릉원', '천마총', '이곳']","['경주', '여행', '일정', '신랑', '경주', '여행', '경주', '쪽', '분', '일정', '추천', '부탁', '대명', '콘도', '숙소', '거', '박', '일', '예정', '국립', '경주', '박물관', '첨성', '대안', '압지', '불국사', '석굴암', '대릉원', '천마총', '이곳']"
1박2일 경주여행,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=155459801&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 1박 2일로 경주 여행 계획중입니다 낮 12시에 불국사역에 도착 예정이구요 다음날 경주역에서 오후 5시 기차를 타고 돌아올 예정입니다 안압지 야경은 꼭 필수로 보고싶고 불국사와 석굴암도 보고싶어요 자전거 타고 경주,"['박', '일', '경주', '여행']","['안녕', '박', '일', '경주', '여행', '계획', '중', '시', '불국', '사역', '도착', '예정', '다음', '날', '경주', '역', '오후', '시', '기차', '예정', '안압지', '야경', '필수', '불국사', '석굴암', '자전거', '경주']","['박', '일', '경주', '여행', '안녕', '박', '일', '경주', '여행', '계획', '중', '시', '불국', '사역', '도착', '예정', '다음', '날', '경주', '역', '오후', '시', '기차', '예정', '안압지', '야경', '필수', '불국사', '석굴암', '자전거', '경주']"
혼자 경주여행 어때요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=420114186&qb=6rK97KO87Jes7ZaJ&enc=utf8,저 혼자 경주 당일치기 다녀올려는데 별론가요ㅎㅎ 경주여행 좋은거 같아요 볼거리 먹거리도 많아서 다니기 좋아요 혼자다닌다고 외롭지 않아요 동행자 눈치볼필요도 없고 편할거예요,"['경주', '여행']","['혼자', '경주', '당일', '데', '별론', '가요', '경주', '여행', '거', '볼거리', '먹거리', '동행자', '눈치', '필요', '거']","['경주', '여행', '혼자', '경주', '당일', '데', '별론', '가요', '경주', '여행', '거', '볼거리', '먹거리', '동행자', '눈치', '필요', '거']"
경주여행,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=105686906&qb=6rK97KO87Jes7ZaJ&enc=utf8,남자 3명이서 경주 여행을갈려는데 숙박하는곳하고 추천지 노는곳 등 쫌 알려주세요 ㅠㅠ 가격두  안녕하세요 저는 경주가 고향인 서울에 살고있는 처녀랍니다 ㅋㅋㅋ 서울에서 KTX 타고 오면 대구에서 내려 또 버스나 기차를,"['경주', '여행']","['남자', '명', '경주', '여행', '데', '숙박', '곳', '추천', '곳', '등', '가격', '저', '경주', '고향', '서울', '처녀', '서울', '대구', '버스', '기차']","['경주', '여행', '남자', '명', '경주', '여행', '데', '숙박', '곳', '추천', '곳', '등', '가격', '저', '경주', '고향', '서울', '처녀', '서울', '대구', '버스', '기차']"
경주여행경주숙소 추천해주세요 내공100,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=379234390&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주에 여행지가 많다보니 숙소를 경주에 잡으려고하는데 경주여행지랑 경주숙소 추천해주세요  개별 수영장 개별 바비큐장 개별스파 까지 프라이빗 하게 즐길수있는 오푸스11풀빌라 강추합니다 광고 영상 감상 하시져,"['경주', '여행', '경주', '숙소', '추천', '내공']","['경주', '여행지', '숙소', '경주', '경주', '여행지', '경주', '숙소', '추천', '개별', '수영장', '개별', '바비큐', '장', '개별', '스파', '프라이빗', '수', '오푸스', '풀', '빌라', '강추', '광고', '영상', '감상']","['경주', '여행', '경주', '숙소', '추천', '내공', '경주', '여행지', '숙소', '경주', '경주', '여행지', '경주', '숙소', '추천', '개별', '수영장', '개별', '바비큐', '장', '개별', '스파', '프라이빗', '수', '오푸스', '풀', '빌라', '강추', '광고', '영상', '감상']"
경주여행quot,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=285508160&qb=6rK97KO87Jes7ZaJ&enc=utf8,추석연휴 경주여행을 가려는데요 숙소를 못구해서요 경주에 저렴한 가족4인 지낼수있는 게스트하우스나 아님 찜질방 암튼 추천좀 부탁드립니다 경주는 관광지답게 숙소천국입니다리조트는 저렴하게 할인 자주 하구요,"['경주', '여행']","['추석', '연휴', '경주', '여행', '숙소', '경주', '가족', '인', '수', '게스트', '하우스', '찜질방', '추천', '경주', '관광지', '숙소', '천국', '리조트', '할인']","['경주', '여행', '추석', '연휴', '경주', '여행', '숙소', '경주', '가족', '인', '수', '게스트', '하우스', '찜질방', '추천', '경주', '관광지', '숙소', '천국', '리조트', '할인']"
경주 여행 관련 질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=290548473&qb=6rK97KO87Jes7ZaJ&enc=utf8,제가 이번에 가족과 함께 경주로 여행을 가려고 합니다근데 이런 여행코스를 짜는 것이 힘들고 고민되서 이렇게 지식인 여러분께 도움을 구합니다경주여행 추천코스를 추천해주실수 있으십니까 님의경우는 경주여행이 당일인가요,"['경주', '여행', '관련', '질문']","['제', '이번', '가족', '경주', '여행', '여행', '코스', '것', '고민', '지식', '여러분', '도움', '경주', '여행', '추천', '코스', '추천', '수', '님', '경우', '경주', '여행', '당일']","['경주', '여행', '관련', '질문', '제', '이번', '가족', '경주', '여행', '여행', '코스', '것', '고민', '지식', '여러분', '도움', '경주', '여행', '추천', '코스', '추천', '수', '님', '경우', '경주', '여행', '당일']"
일본인 친구 경주 여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=462449942&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행코스로 경주박물관을 추천드립니다 경주 박물관은 입장료가 무료이며 10시부터 입장하실 수 있어요 식사는 택시로 7분 거리에 경주 황리단길이 있어서 경주십원빵도 즐기실 수 있고 다양한 음식도 드실 수 있답니다,"['일본인', '친구', '경주', '여행']","['경주', '여행', '코스', '경주', '박물관', '추천', '경주', '박물관', '입장료', '무료', '시', '입장', '수', '식사', '택시', '분', '거리', '경주', '황리', '길', '경주', '십', '원', '빵', '수', '음식', '수']","['일본인', '친구', '경주', '여행', '경주', '여행', '코스', '경주', '박물관', '추천', '경주', '박물관', '입장료', '무료', '시', '입장', '수', '식사', '택시', '분', '거리', '경주', '황리', '길', '경주', '십', '원', '빵', '수', '음식', '수']"
경주 여행 숙박 어디로 잡을지 문의좀,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=450526627&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주 여행을 계획하시는 것 같네요 경주는 정말 아름다운 곳이에요 휴가철에 경주 인파가 많이 몰리지는 않지만 여름 휴가 때는 관광객들로 북적이는 편이에요 그래도 한산한 편이라고 볼 수 있어요 그럼 숙박을 어디로 잡아야,"['경주', '여행', '숙박', '어디', '문']","['경주', '여행', '계획', '것', '경주', '곳', '휴가철', '경주', '인파', '여름', '휴가', '때', '관광객', '편', '편', '수', '숙박', '어디']","['경주', '여행', '숙박', '어디', '문', '경주', '여행', '계획', '것', '경주', '곳', '휴가철', '경주', '인파', '여름', '휴가', '때', '관광객', '편', '편', '수', '숙박', '어디']"
경주여행 질문합니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=131677364&qb=6rK97KO87Jes7ZaJ&enc=utf8,4자전거 렌탈을해서 경주여행을 할려고 하니 막막하네요 어딜 둘러봐야할지 여행코스좀 추천 부탁드려요 5 ④자전거 렌탈 경주 여행지 추천 gt 네 저가 점번에 서울에서 오신 첨보는 누나를 추천해드렷습니다 첨성대,"['경주', '여행', '질문']","['자전거', '렌탈', '경주', '여행', '어딜', '여행', '코스', '추천', '부탁', '자전거', '렌탈', '경주', '여행지', '추천', '저', '점', '번', '서울', '첨보', '누나', '추천', '첨성대']","['경주', '여행', '질문', '자전거', '렌탈', '경주', '여행', '어딜', '여행', '코스', '추천', '부탁', '자전거', '렌탈', '경주', '여행지', '추천', '저', '점', '번', '서울', '첨보', '누나', '추천', '첨성대']"
경주 여행,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=284223295&qb=6rK97KO87Jes7ZaJ&enc=utf8,친구들6명7명과 경주 여행을 가려고 합니다 교촌마을 콜로세움 황성공원 안압지야경 첨성대야경등 어떤 경주여행을 환영합니다 우선 비용 절감 및 친구들과 걸어면서 추억 만들기에는 시내버스 이용 추천 합니다 1일차,"['경주', '여행']","['친구', '명', '명', '경주', '여행', '교촌', '마을', '콜로세움', '황성', '공원', '안압지', '야경', '첨성대', '야경', '등', '경주', '여행', '환영', '비용', '절감', '친구', '추억', '시내버스', '이용', '추천', '일', '차']","['경주', '여행', '친구', '명', '명', '경주', '여행', '교촌', '마을', '콜로세움', '황성', '공원', '안압지', '야경', '첨성대', '야경', '등', '경주', '여행', '환영', '비용', '절감', '친구', '추억', '시내버스', '이용', '추천', '일', '차']"
경주 여행지 추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=318575361&qb=6rK97KO87Jes7ZaJ&enc=utf8,저희 가족이 이번 주멀에 경주 여행을 가는데요 좋은 여행지 추천좀 부탁드려요 뭐 대표적인 곳은 신라 유적이겠지만 저희가 토요일 아침에 김천에서 경주까지 가는데 한 2시간 정도 걸린다 치면 토요일 당일날 할 수 있는 건,"['경주', '여행지', '추천']","['저희', '가족', '이번', '주', '멀', '경주', '여행', '여행지', '추천', '대표', '곳', '신라', '유적', '저희', '토요일', '아침', '김천', '경주', '데', '시간', '정도', '토요일', '당일', '날', '수', '건']","['경주', '여행지', '추천', '저희', '가족', '이번', '주', '멀', '경주', '여행', '여행지', '추천', '대표', '곳', '신라', '유적', '저희', '토요일', '아침', '김천', '경주', '데', '시간', '정도', '토요일', '당일', '날', '수', '건']"
경주여행을 가려고 하는데용,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=325587246&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행을 가려고 하는데용 황리단길이랑 교촌마을 대릉원이 같이 모여져있는건가요 경주 맛집있으면 추천해주세요 안녕하세요 ㅎㅎ 경주 맛집이 궁금하시다고요 그런 고민은 이제 안 하셔도 됩니다 경주사람들 이라는,"['경주', '여행', '용']","['경주', '여행', '데', '황리', '길', '교촌', '마을', '대릉원', '건가요', '경주', '맛집', '추천', '경주', '맛집', '고민', '경주', '사람']","['경주', '여행', '용', '경주', '여행', '데', '황리', '길', '교촌', '마을', '대릉원', '건가요', '경주', '맛집', '추천', '경주', '맛집', '고민', '경주', '사람']"
경주여행을 가려고합니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=363267995&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주 여행을 가려고하는데요 불국사나 안압지 첨성대와 같은 유적지에 야간개장을 하는지 알고싶습니다 위의 세개의 유적지가 아닌 다른 곳에도 야간 개장을 한다면 더 알려주셔도 좋습니다 야간개장하는 시간과 가격도,"['경주', '여행']","['경주', '여행', '불국사', '안압지', '첨성대', '유적지', '야간', '개장', '위', '개', '유적지', '곳', '야간', '개장', '야간', '개장', '시간', '가격']","['경주', '여행', '경주', '여행', '불국사', '안압지', '첨성대', '유적지', '야간', '개장', '위', '개', '유적지', '곳', '야간', '개장', '야간', '개장', '시간', '가격']"
경주여행에 대해서요  ㅜㅜ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=109296860&qb=6rK97KO87Jes7ZaJ&enc=utf8,5월 21일이 금요일이자나요 황금연휴라서 서울에서 경주여행하려고해요 1박2일생각하고있는데 어디를 봐야할지 모르겠어요 ㅜㅜ ㄱ 저도 경주사람이긴 한데 경주 외곽지역에서 살다보니깐 경주를 잘 몰라요 그래서 서울친구들한테,"['경주', '여행']","['월', '일', '금요일', '황금연휴', '서울', '경주', '여행', '박', '일', '생각', '어디', 'ㄱ', '저', '경주', '사람', '경주', '외곽', '지역', '경주', '서울', '친구']","['경주', '여행', '월', '일', '금요일', '황금연휴', '서울', '경주', '여행', '박', '일', '생각', '어디', 'ㄱ', '저', '경주', '사람', '경주', '외곽', '지역', '경주', '서울', '친구']"
경주 여행과 강릉 속초 여행 대한민국 국내여행과 의정부,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=430731542&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주 여행과 강릉 속초 여행 대한민국 국내여행과 의정부 경주가볼만한곳으로는 첨성대 불국사 동궁과월지 월정교 경주대릉원 경주월드 양동마을 국립경주박물관,"['경주', '여행', '강릉', '속초', '여행', '대한민국', '국내', '여행', '의정부']","['경주', '여행', '강릉', '속초', '여행', '대한민국', '국내', '여행', '의정부', '경주', '만', '곳', '첨성대', '불국사', '동궁', '월지', '월', '정교', '경주', '대릉원', '경주', '월드', '양동', '마을', '국립', '경주', '박물관']","['경주', '여행', '강릉', '속초', '여행', '대한민국', '국내', '여행', '의정부', '경주', '여행', '강릉', '속초', '여행', '대한민국', '국내', '여행', '의정부', '경주', '만', '곳', '첨성대', '불국사', '동궁', '월지', '월', '정교', '경주', '대릉원', '경주', '월드', '양동', '마을', '국립', '경주', '박물관']"
2024년1월13일 경주여행 제발 부 탁드립니다ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6130105&docId=461076805&qb=6rK97KO87Jes7ZaJ&enc=utf8,여자친구가 꽃을 좋아해서요 내공50이요 2024년1월13일 경주여행 제발 부 탁드립니다ㅠㅠ SRT를 오후8시31분까지 여자친구가 꽃을 좋아해서요 내공50이요 라고 말씀하셔서 답변드리려고 합니다 경주 여행 추억 만들기 좋은,"['년', '월', '일', '경주', '여행', '부']","['여자', '친구', '꽃', '내공', '년', '월', '일', '경주', '여행', '부', '오후', '시', '분', '여자', '친구', '꽃', '내공', '이요', '말씀', '답변', '경주', '여행', '추억']","['년', '월', '일', '경주', '여행', '부', '여자', '친구', '꽃', '내공', '년', '월', '일', '경주', '여행', '부', '오후', '시', '분', '여자', '친구', '꽃', '내공', '이요', '말씀', '답변', '경주', '여행', '추억']"
경주여행코스 질문합니다,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=151301942&qb=6rK97KO87Jes7ZaJ&enc=utf8,저희가 2박 3일동안 경주여행을하고싶습니다 서울에서 고속버스터미널을 이용해서 경주터미널로 갈예정이구요 가고싶은곳은 보문관광단지 첨성대 불국사와 석굴암 안압지 이정도이구요 추가로 가고싶은곳도 있는데 코스와 길을,"['경주', '여행', '코스', '질문']","['저희', '박', '일', '동안', '경주', '여행', '서울', '고속버스', '터미널', '이용', '경주', '터미널', '예정', '곳', '보문관광단지', '첨성대', '불국사', '석굴암', '안압지', '정도', '추가', '곳', '코스', '길']","['경주', '여행', '코스', '질문', '저희', '박', '일', '동안', '경주', '여행', '서울', '고속버스', '터미널', '이용', '경주', '터미널', '예정', '곳', '보문관광단지', '첨성대', '불국사', '석굴암', '안압지', '정도', '추가', '곳', '코스', '길']"
경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74355824&qb=6rK97KO87Jes7ZaJ&enc=utf8,5월 4일6일까지 2박 3일로 경주여행을 가려는데요 4일저녁에 출발할거니까5일은 온전히 여행하고 6일은 구경하다 그러면 제가 올린 답변이 유용하게 쓰이길 바라며 그만 쓰겠습니다 경주여행 잘 다녀오세요,"['경주', '여행']","['월', '일', '일', '박', '일', '경주', '여행', '일', '저녁', '출발', '거', '일', '여행', '일', '구경', '제', '답변', '유용', '경주', '여행']","['경주', '여행', '월', '일', '일', '박', '일', '경주', '여행', '일', '저녁', '출발', '거', '일', '여행', '일', '구경', '제', '답변', '유용', '경주', '여행']"
경주여행 2박3일 코스 좀 짜주세요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=12110217&docId=314984288&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 2박3일 코스 좀 짜주세요 1 숙소는 한화리조트 2 이동수단자가용 3 날짜  11251127 일월화 일요일 충주에서 출발 화요일 충주로 도착 숙소 위치 고려해서 경주여행 좀 부탁드립니다,"['경주', '여행', '박', '일', '코스']","['경주', '여행', '박', '일', '코스', '숙소', '한화', '리조트', '이동수', '단자', '용', '날짜', '일', '월화', '일요일', '충주', '출발', '화요일', '충주', '도착', '숙소', '위치', '고려', '경주', '여행']","['경주', '여행', '박', '일', '코스', '경주', '여행', '박', '일', '코스', '숙소', '한화', '리조트', '이동수', '단자', '용', '날짜', '일', '월화', '일요일', '충주', '출발', '화요일', '충주', '도착', '숙소', '위치', '고려', '경주', '여행']"
경주여행으로 기행문 써주세요,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110201&docId=391926767&qb=6rK97KO87Jes7ZaJ&enc=utf8,주제는 경주여행입니다 학교에서 써오라네요 부탁드립니다 첫날 첫번째에는 석굴암을 갔다 원래 2시도착이었는데 2시40분에 도착했다 걸어서 올라갔는데 사람이 엄청 많았다 석굴암 위에는 공사를하고있었다생각보다 죠금,"['경주', '여행', '기행문']","['주제', '경주', '여행', '학교', '첫날', '번', '석굴암', '시', '도착', '시', '분', '도착', '사람', '석굴암', '위', '공사', '생각', '죠', '금']","['경주', '여행', '기행문', '주제', '경주', '여행', '학교', '첫날', '번', '석굴암', '시', '도착', '시', '분', '도착', '사람', '석굴암', '위', '공사', '생각', '죠', '금']"
경주여행코스좀 짜주세요내공有,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74414582&qb=6rK97KO87Jes7ZaJ&enc=utf8,그때 경주여행을 좀 가고 싶은데요혼자서 문화재를 위주로 한 경주여행코스를 좀 짜주셨으면 합니다 부탁드려요 경주 문화재를 둘러보실때 크게 4군데로 나눠서 사흘안에 보는게 일반적입니다 1 토함산  불국사 석굴암,"['경주', '여행', '코스', '내공', '有']","['그때', '경주', '여행', '혼자', '문화재', '위주', '경주', '여행', '코스', '경주', '문화재', '때', '군데', '사흘', '안', '게', '일반', '토함산', '불국사', '석굴암']","['경주', '여행', '코스', '내공', '有', '그때', '경주', '여행', '혼자', '문화재', '위주', '경주', '여행', '코스', '경주', '문화재', '때', '군데', '사흘', '안', '게', '일반', '토함산', '불국사', '석굴암']"
경주 여행 코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=452586626&qb=6rK97KO87Jes7ZaJ&enc=utf8,정성 스럽게 작성하여 도움될수 있는 수기 답변 드리겠습니다 정성스런 답변 경주 여행 코스를 계획하고 경주 여행을 통해 즐거운 시간과 아름다운 경치를 만끽하시길 바라며 좋은 여행 되시기를 기원합니다 답변에,"['경주', '여행', '코스']","['정성', '작성', '도움', '수', '수기', '답변', '정성', '답변', '경주', '여행', '코스', '계획', '경주', '여행', '시간', '경치', '만끽', '여행', '기원', '답변']","['경주', '여행', '코스', '정성', '작성', '도움', '수', '수기', '답변', '정성', '답변', '경주', '여행', '코스', '계획', '경주', '여행', '시간', '경치', '만끽', '여행', '기원', '답변']"
경주여행 알아 보고있는중인데요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=291243234&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 경주여행 알아보고 있습니다 경주여행 대해 답변좀 부탁드릴게요 경주여행  안녕하세요  경주여행 잘알아보시고 구매하시면 좋으실것 같은데요,"['경주', '여행', '중']","['안녕', '경주', '여행', '경주', '여행', '답변', '부탁', '경주', '여행', '안녕', '경주', '여행', '구매', '것']","['경주', '여행', '중', '안녕', '경주', '여행', '경주', '여행', '답변', '부탁', '경주', '여행', '안녕', '경주', '여행', '구매', '것']"
경주여행 오릉 대릉원,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=409050900&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 전문 인플루언서 쭈니아빠입니다 주말에 한복입고 경주 어릉 대릉원 중에서 한곳 커플사진 찍고 싶다고 하셨는데요 답변을 드리면 주말이라도 충분히 사진찍을 수 있어요  저라면 두곳 모두 가서 찍을 것 같아요,"['경주', '여행', '오릉', '대릉원']","['경주', '여행', '전문', '플', '언서', '쭈니', '아빠', '주말', '한복', '경주', '릉', '대릉원', '중', '곳', '커플', '사진', '답변', '주말', '사진', '수', '저', '곳', '것']","['경주', '여행', '오릉', '대릉원', '경주', '여행', '전문', '플', '언서', '쭈니', '아빠', '주말', '한복', '경주', '릉', '대릉원', '중', '곳', '커플', '사진', '답변', '주말', '사진', '수', '저', '곳', '것']"
경주여행 가는데요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=401928065&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 제가 이번 주에 경주 여행을 가려고 하는데요 아직 계획을 정한게 없거든요 혹시 추천해 주실 것 같은데 없나요 광고 사절입니다 경주 황리단길이요,"['경주', '여행']","['안녕', '제', '이번', '주', '경주', '여행', '계획', '게', '추천', '것', '데', '광고', '사절', '경주', '황리', '길']","['경주', '여행', '안녕', '제', '이번', '주', '경주', '여행', '계획', '게', '추천', '것', '데', '광고', '사절', '경주', '황리', '길']"
경주여행코스 추천해주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=150111892&qb=6rK97KO87Jes7ZaJ&enc=utf8,다음주 43052 2박3일 부모님께서 경주여행 떠나실 예정입니다 출발지는 인천이고 2분이서 여행가시는거라 대중교통으로 다니실 예정입니다 경주 경주근처 부모님께서 광관하실곳 추천해주세요 이왕이면 코스로,"['경주', '여행', '코스', '추천']","['다음', '주', '박', '일', '부모', '경주', '여행', '예정', '출발지', '인천', '분', '여행', '거', '대중교통', '예정', '경주', '경주', '근처', '부모', '광관', '곳', '추천', '코스']","['경주', '여행', '코스', '추천', '다음', '주', '박', '일', '부모', '경주', '여행', '예정', '출발지', '인천', '분', '여행', '거', '대중교통', '예정', '경주', '경주', '근처', '부모', '광관', '곳', '추천', '코스']"
