tm,avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,ddMefs,sumGsr,maxInsWs,sumSmlEv,avgTd,avgPs
2010-06-09,26.0,20.5,30.6,,2.1,42.3,29.7,,26.28,7.5,8.2,11.6,1013.8
2010-06-10,26.5,21.7,32.7,,1.8,46.8,31.2,,21.7,6.7,7.5,13.7,1013.1
2010-06-11,25.6,21.6,31.2,0.0,2.2,44.3,29.5,,21.23,7.7,8.4,11.7,1011.9
2010-06-12,17.9,16.9,22.0,71.0,2.5,91.5,20.2,,4.36,7.7,0.6,16.4,1010.6
2010-06-13,22.0,17.5,27.2,18.0,1.8,81.3,23.3,,15.13,5.4,3.8,18.4,1008.0
2010-06-14,22.8,20.0,26.4,10.5,1.9,80.6,25.0,,11.38,5.7,2.8,19.1,1007.4
2010-06-15,24.4,20.7,29.7,,2.0,70.8,26.2,,20.47,9.5,5.2,18.4,1004.8
2010-06-16,22.3,20.2,25.6,0.5,2.4,75.3,24.3,,15.21,9.9,3.5,17.5,1005.8
2010-06-17,24.0,20.9,27.6,,1.6,73.1,24.6,,11.48,6.8,2.8,18.7,1006.2
2010-06-18,25.9,22.8,31.1,0.4,2.1,67.5,27.2,,15.85,6.2,3.4,18.9,1002.3
2010-06-19,23.0,21.5,25.8,4.5,2.2,79.1,25.1,,11.92,9.3,3.0,19.0,1003.9
2010-06-20,23.0,20.8,27.0,,2.5,74.9,26.5,,19.03,8.2,4.0,18.1,1003.2
2010-06-21,22.2,18.1,27.8,0.0,2.3,69.0,26.7,,21.4,6.3,5.4,15.6,1004.7
2010-06-22,21.6,18.4,25.2,,2.3,50.8,25.2,,17.18,9.4,4.5,10.3,1006.7
2010-06-23,23.0,16.7,28.6,,2.0,53.6,26.7,,28.13,7.4,5.1,12.2,1007.8
2010-06-24,24.4,18.5,30.8,,1.7,54.8,27.5,,23.28,7.9,5.5,14.1,1008.8
2010-06-25,26.7,20.3,32.5,,1.9,50.1,30.4,,23.6,6.6,7.8,14.6,1008.5
2010-06-26,24.8,21.4,27.2,3.5,2.7,59.9,27.3,,9.0,8.5,2.2,16.1,1005.8
2010-06-27,21.8,20.9,23.3,9.5,2.6,85.5,22.7,,4.89,7.8,1.7,19.1,1006.5
2010-06-28,24.6,19.7,30.5,,2.1,67.9,26.8,,23.99,7.2,6.4,17.9,1006.7
2010-06-29,23.9,21.4,27.2,0.0,1.8,74.0,25.6,,13.7,6.9,3.0,18.8,1006.8
2010-06-30,22.8,20.6,24.8,9.5,1.4,81.1,24.0,,6.26,6.3,1.9,19.3,1005.2
2010-07-01,26.1,21.9,30.7,,1.8,72.1,27.9,,14.56,6.3,2.2,20.4,1003.1
2010-07-02,24.9,23.8,25.9,58.0,1.7,89.0,25.0,,1.74,7.5,0.8,23.1,999.4
2010-07-03,24.1,22.5,25.7,5.5,1.4,88.1,25.2,,4.23,5.3,1.4,21.9,998.3
2010-07-04,26.5,23.4,29.9,,2.2,72.0,28.5,,19.68,6.3,5.1,20.9,998.8
2010-07-05,26.1,23.1,30.8,,2.8,74.1,29.8,,23.16,9.2,8.0,20.8,998.1
2010-07-06,26.0,21.7,31.6,,3.2,61.6,29.9,,24.97,9.9,6.3,17.0,999.6
2010-07-07,25.6,22.4,29.6,,2.7,68.0,30.5,,25.59,9.2,7.7,18.7,1003.9
2010-07-08,24.7,21.9,29.6,0.1,1.9,64.6,30.7,,16.18,8.2,4.5,17.2,1008.5
2010-07-09,24.9,21.2,29.8,0.5,2.3,64.4,29.0,,19.52,10.6,4.9,17.2,1007.4
2010-07-10,25.6,21.7,29.2,0.0,1.5,64.6,28.6,,13.84,6.1,3.3,18.1,1007.7
2010-07-11,23.8,22.2,26.5,0.5,2.6,67.8,26.8,,12.16,8.2,4.0,17.3,1003.0
2010-07-12,25.1,21.0,28.6,,1.9,61.3,27.3,,14.24,5.8,3.7,16.9,1008.4
2010-07-13,26.1,22.0,31.3,1.5,2.0,67.5,30.7,,19.75,8.9,3.8,19.1,1007.8
2010-07-14,24.8,21.8,27.7,1.0,1.9,74.0,25.6,,11.32,5.8,4.0,19.7,1009.1
2010-07-15,26.0,22.7,30.0,,2.1,67.8,28.3,,17.09,6.4,4.4,19.3,1011.1
2010-07-16,23.7,21.6,27.7,57.0,2.0,83.4,26.4,,4.75,6.9,0.4,20.5,1010.7
2010-07-17,23.2,22.1,24.2,89.5,2.6,89.8,25.1,,1.55,11.1,0.2,21.4,1012.2
2010-07-18,25.9,23.1,29.1,2.0,3.8,74.0,27.3,,9.55,12.3,3.9,20.7,1011.6
2010-07-19,26.7,25.0,30.1,0.0,3.9,73.3,25.9,,9.82,10.9,3.5,21.4,1013.3
2010-07-20,28.2,24.1,32.3,,2.3,68.1,29.0,,14.69,8.0,5.1,21.5,1013.0
2010-07-21,27.8,26.3,29.7,0.0,3.6,68.5,27.0,,7.09,11.6,3.4,21.4,1012.1
2010-07-22,27.1,25.9,29.6,0.5,4.7,74.3,28.4,,13.43,11.9,2.9,22.0,1012.4
2010-07-23,24.4,23.0,25.9,4.5,2.6,84.0,24.7,,1.97,9.5,1.2,21.5,1012.0
2010-07-24,25.6,23.6,29.3,1.0,2.0,80.0,26.4,,9.55,5.6,2.7,21.7,1013.8
2010-07-25,26.0,23.5,30.0,0.5,2.7,77.6,27.6,,18.59,8.2,4.1,21.6,1014.8
2010-07-26,25.4,23.0,28.6,16.5,2.9,80.4,26.4,,13.78,8.7,3.3,21.6,1014.0
2010-07-27,26.9,24.4,30.8,,2.8,69.4,27.8,,22.22,8.8,4.9,20.5,1011.3
2010-07-28,27.0,23.7,31.2,,2.2,69.6,27.1,,17.81,8.6,4.3,20.8,1003.1
2010-07-29,26.8,24.7,30.6,0.5,2.3,75.5,28.4,,12.54,7.6,3.5,22.0,999.9
2010-07-30,27.0,25.1,30.8,0.1,2.7,74.9,26.6,,7.26,7.0,2.8,22.1,1003.8
2010-07-31,27.0,24.9,30.1,,3.6,77.3,28.3,,7.92,8.3,3.8,22.6,1005.1
2010-08-01,27.5,26.1,31.0,0.0,3.5,78.5,30.1,,8.33,8.3,3.5,23.3,1006.4
2010-08-02,27.3,25.4,31.8,25.0,2.3,77.3,28.7,,12.42,7.8,3.5,22.5,1005.6
2010-08-03,27.6,24.0,32.1,,1.8,59.4,29.7,,16.56,5.7,6.6,18.2,1005.6
2010-08-04,28.1,25.8,31.9,16.5,1.4,72.1,28.0,,10.25,6.4,4.0,22.5,1007.9
2010-08-05,29.2,26.0,33.8,0.5,2.9,74.5,30.3,,16.62,9.9,4.9,23.9,1011.2
2010-08-06,28.3,26.3,31.0,3.5,3.8,76.3,30.5,,13.81,10.9,4.5,23.7,1014.3
2010-08-07,26.2,24.3,28.2,83.5,2.2,86.4,27.3,,5.64,9.5,3.6,23.6,1013.6
2010-08-08,27.3,24.0,31.6,,2.0,70.5,29.0,,16.49,9.1,4.1,21.1,1010.4
2010-08-09,28.6,24.1,33.3,,1.9,62.9,30.9,,21.66,6.5,5.0,20.6,1008.3
2010-08-10,26.5,24.9,29.8,24.5,2.2,82.4,27.3,,9.38,10.3,3.8,23.1,1007.3
2010-08-11,28.2,25.0,32.7,2.5,2.6,73.9,29.5,,13.74,9.9,3.7,22.9,1001.1
2010-08-12,23.7,21.7,26.7,5.5,3.0,78.6,23.9,,2.98,7.4,0.7,19.6,1004.3
2010-08-13,26.0,21.5,29.6,62.0,2.1,85.9,26.3,,8.88,6.9,2.0,23.2,1001.6
2010-08-14,26.9,25.3,29.1,7.0,2.5,84.4,28.5,,7.82,16.2,1.9,23.9,1002.8
2010-08-15,26.6,24.6,30.2,49.5,4.0,80.5,29.0,,14.41,15.0,3.2,22.7,1004.8
2010-08-16,24.8,22.8,26.7,0.1,2.1,78.3,25.9,,6.95,8.4,2.3,20.7,1009.2
2010-08-17,26.3,21.0,31.8,,1.3,65.4,29.6,,22.94,5.8,5.1,18.6,1010.9
2010-08-18,26.0,22.2,31.2,19.5,2.0,81.9,27.5,,13.74,8.2,4.6,22.4,1015.0
2010-08-19,28.5,24.7,32.9,,2.0,72.5,29.9,,16.12,7.9,4.1,22.7,1018.3
2010-08-20,28.6,25.5,32.2,0.5,2.1,71.9,33.0,,17.71,7.5,4.4,22.7,1017.7
2010-08-21,28.6,25.1,32.1,,2.1,69.3,32.9,,17.18,7.2,4.2,22.0,1015.7
2010-08-22,28.7,25.4,32.5,0.1,3.4,69.8,32.6,,17.95,10.4,5.3,22.3,1013.2
2010-08-23,26.4,23.7,29.1,21.0,3.6,84.3,29.3,,9.66,8.6,2.4,23.4,1011.7
2010-08-24,23.7,21.9,25.9,9.5,1.5,85.4,25.8,,5.51,5.7,2.4,21.0,1013.0
2010-08-25,21.6,19.9,22.5,50.5,2.8,89.0,22.7,,3.85,8.4,4.7,19.6,1012.8
2010-08-26,24.0,21.1,26.7,10.0,2.7,87.4,24.6,,7.68,7.9,2.3,21.6,1012.7
2010-08-27,25.8,23.8,31.8,92.5,2.2,81.9,27.9,,13.68,12.8,2.5,22.2,1013.6
2010-08-28,25.5,24.7,27.2,12.5,2.5,83.3,25.4,,5.04,8.6,2.2,22.3,1010.6
2010-08-29,23.7,21.7,26.0,99.0,1.6,91.8,25.6,,3.26,10.1,1.0,22.2,1009.3
2010-08-30,25.8,23.1,29.9,1.5,1.9,73.3,28.6,,17.87,6.6,3.5,20.4,1009.6
2010-08-31,24.9,22.2,27.2,2.0,1.4,80.1,27.5,,6.94,5.4,1.1,21.1,1011.7
2010-09-01,26.0,22.8,31.4,14.5,2.7,81.6,26.9,,14.33,8.7,2.4,22.4,1012.9
2010-09-02,24.0,22.2,26.2,37.0,4.9,83.8,24.2,,4.61,21.6,2.0,21.0,1009.4
2010-09-03,25.4,22.8,30.0,3.0,2.1,82.4,25.6,,7.42,8.0,3.5,22.1,1014.1
2010-09-04,26.8,23.3,31.2,,2.0,75.8,28.1,,15.3,6.8,3.5,21.9,1013.6
2010-09-05,25.1,23.1,30.7,49.5,2.1,83.3,26.7,,9.33,9.9,3.2,21.9,1012.4
2010-09-06,25.5,22.6,30.0,,2.1,77.3,27.9,,13.28,7.2,3.0,21.0,1008.7
2010-09-07,26.3,22.8,30.8,,4.1,56.5,30.0,,22.33,11.9,6.6,16.4,1007.8
2010-09-08,22.7,21.6,24.3,,3.3,48.8,24.2,,8.16,9.1,2.0,11.1,1014.4
2010-09-09,20.9,19.0,22.5,90.5,2.6,88.0,21.4,,3.65,7.4,0.7,18.7,1012.9
2010-09-10,24.0,22.4,25.8,74.5,4.5,92.0,24.0,,1.53,12.6,0.6,22.6,1008.5
2010-09-11,23.7,22.4,26.1,68.5,1.4,90.9,24.6,,4.12,5.9,0.9,22.1,1007.5
2010-09-12,22.8,21.0,26.1,15.5,1.7,85.4,23.8,,7.65,6.2,1.3,20.1,1007.7
2010-09-13,23.9,20.9,27.9,,2.0,76.3,25.5,,16.66,7.7,3.3,19.2,1011.2
2010-09-14,24.0,21.1,28.6,,1.5,71.1,24.6,,14.58,5.7,3.5,17.9,1014.5
2010-09-15,24.7,19.2,30.5,,1.8,56.8,28.0,,21.14,6.5,5.0,14.7,1013.5
2010-09-16,24.5,19.2,30.0,,2.1,61.8,28.3,,21.14,7.7,5.1,16.0,1012.2
2010-09-17,24.3,20.1,28.9,,2.3,66.4,28.4,,17.09,7.1,4.5,17.2,1012.3
2010-09-18,25.2,21.8,30.3,,2.4,58.4,29.6,,19.37,9.4,5.4,15.8,1011.9
2010-09-19,20.8,18.3,23.8,17.5,2.1,83.4,21.4,,1.39,6.7,0.9,17.7,1011.5
2010-09-20,21.7,18.2,26.0,25.5,2.2,82.3,22.8,,10.3,6.2,2.1,18.3,1011.7
2010-09-21,21.4,17.9,24.9,259.5,2.5,93.1,22.6,,1.04,17.1,0.3,20.2,1009.9
2010-09-22,16.7,14.4,18.8,0.5,2.1,81.9,19.0,,6.02,8.0,1.5,13.5,1013.1
2010-09-23,17.0,12.1,22.8,,1.7,62.6,21.0,,20.39,7.2,3.6,9.0,1016.1
2010-09-24,17.6,11.9,23.2,,1.7,61.5,19.8,,16.24,5.7,2.8,9.7,1017.7
2010-09-25,18.6,13.6,24.1,,1.6,59.5,21.6,,16.84,5.3,3.1,10.1,1018.1
2010-09-26,18.6,15.2,24.2,,1.8,60.4,21.4,,15.06,5.2,2.4,10.3,1018.8
2010-09-27,19.0,14.9,23.9,15.5,2.7,73.9,19.6,,14.97,8.6,3.3,13.9,1014.9
2010-09-28,15.6,12.4,18.6,0.0,3.0,49.8,18.3,,20.78,10.2,4.3,4.0,1017.9
2010-09-29,13.0,9.8,16.8,,1.6,61.1,13.6,,10.17,5.4,2.7,5.4,1020.9
2010-09-30,14.6,8.4,20.7,,1.6,61.5,17.2,,18.76,6.3,3.3,6.6,1020.6
2010-10-01,16.0,10.8,21.4,,1.8,66.1,16.6,,14.04,6.4,2.6,9.1,1021.5
2010-10-02,16.0,13.7,18.6,15.0,2.9,79.0,15.5,,4.37,8.3,0.3,12.1,1016.7
2010-10-03,17.0,14.4,21.4,7.0,3.2,78.5,18.5,,9.64,12.4,2.6,13.0,1008.8
2010-10-04,14.0,12.4,16.7,3.0,2.6,77.1,15.5,,7.19,9.1,1.8,9.9,1009.3
2010-10-05,15.0,11.2,19.7,,1.6,70.8,15.7,,13.52,6.1,2.3,9.4,1014.5
2010-10-06,16.1,11.2,22.1,,1.7,70.3,17.2,,15.58,4.5,2.7,10.2,1019.1
2010-10-07,17.3,11.9,23.8,,1.7,69.0,19.1,,17.0,5.3,2.9,11.0,1020.4
2010-10-08,18.9,15.1,23.2,,2.2,65.3,20.4,,12.62,6.1,3.0,11.9,1017.1
2010-10-09,19.4,15.4,24.2,,2.4,66.5,22.4,,17.04,6.4,3.3,12.6,1011.7
2010-10-10,18.5,14.3,22.8,,2.1,73.1,20.7,,15.94,7.7,3.0,13.2,1014.4
2010-10-11,18.3,15.6,21.2,,1.8,80.4,18.6,,6.24,5.4,1.2,14.7,1015.2
2010-10-12,16.6,13.8,19.2,0.1,2.4,76.1,17.7,,8.16,7.7,1.8,12.2,1015.9
2010-10-13,15.7,12.9,19.6,,1.6,73.1,18.2,,6.51,5.6,1.3,10.7,1014.6
2010-10-14,15.7,12.6,20.4,0.5,2.2,70.0,19.3,,14.25,8.9,2.6,9.6,1013.7
2010-10-15,13.1,9.3,16.9,,2.8,49.5,16.8,,16.79,10.2,3.4,2.0,1016.3
2010-10-16,16.0,10.2,21.6,,2.8,62.0,17.1,,13.64,11.2,3.3,7.9,1018.2
2010-10-17,15.6,12.1,19.9,,2.0,54.0,18.6,,13.04,6.1,3.1,5.5,1023.1
2010-10-18,13.9,9.0,19.3,,1.4,47.1,16.5,,13.63,5.4,2.8,2.2,1025.4
2010-10-19,15.9,11.0,21.7,,2.0,58.1,16.0,,11.5,6.8,2.4,7.4,1023.8
2010-10-20,15.2,12.7,19.5,,1.8,71.3,15.5,,8.22,6.5,1.5,9.9,1021.2
2010-10-21,15.8,10.2,21.9,,1.8,64.5,16.3,,13.49,7.2,2.7,8.7,1020.0
2010-10-22,16.9,12.8,22.4,,2.2,59.3,17.7,,14.61,6.6,2.9,8.4,1021.9
2010-10-23,15.9,11.7,20.2,,1.8,65.0,15.9,,10.55,6.2,2.0,9.0,1020.0
2010-10-24,17.2,13.6,23.4,,2.0,62.9,18.2,,12.31,5.8,3.0,9.4,1013.6
2010-10-25,9.9,4.4,15.1,,4.7,46.9,13.3,,13.83,14.0,4.2,-2.2,1016.6
2010-10-26,4.0,0.9,8.2,,3.4,26.3,7.7,,15.93,11.3,3.3,-14.0,1028.8
2010-10-27,5.6,0.7,10.1,,2.1,35.3,6.6,,9.22,6.5,1.9,-8.7,1029.4
2010-10-28,7.2,2.1,12.3,,1.9,37.5,8.0,,14.45,7.9,2.7,-6.6,1025.4
2010-10-29,9.6,3.4,16.7,,1.9,37.4,9.6,,14.68,7.2,3.0,-5.0,1026.6
2010-10-30,11.7,6.4,17.8,,1.7,43.6,12.0,,14.2,7.8,2.6,-0.6,1026.6
2010-10-31,12.0,7.1,17.0,,2.0,52.6,12.3,,9.13,6.0,2.1,2.2,1023.1
2010-11-01,11.4,6.8,16.7,,3.1,52.3,12.1,,13.17,10.8,3.5,1.6,1019.3
2010-11-02,5.0,2.5,9.2,,3.8,33.8,7.9,,14.36,10.5,3.0,-10.2,1022.5
2010-11-03,7.2,0.8,12.6,,2.1,52.8,7.3,,12.85,7.7,2.4,-2.2,1025.3
2010-11-04,10.6,5.7,16.0,,2.4,66.6,10.6,,10.49,9.2,1.7,4.2,1023.7
2010-11-05,11.2,7.0,15.1,,2.0,80.1,10.1,,7.15,6.9,1.3,7.8,1023.0
2010-11-06,12.7,11.1,14.8,,2.0,83.1,12.4,,4.16,6.4,0.8,9.8,1021.7
2010-11-07,12.3,10.8,14.3,2.0,1.8,74.0,12.7,,4.0,7.2,0.6,7.6,1016.4
2010-11-08,7.0,1.8,11.4,0.5,5.3,62.5,7.3,,4.17,15.8,1.8,0.1,1012.9
2010-11-09,2.9,1.2,6.5,,5.3,41.8,3.2,,13.05,17.2,2.8,-8.9,1017.9
2010-11-10,4.1,-0.5,9.1,,1.9,37.9,4.4,,13.02,7.8,2.5,-9.3,1021.5
2010-11-11,9.3,3.2,15.1,1.0,4.2,46.5,6.4,,7.62,18.0,2.1,-1.8,1014.5
2010-11-12,8.9,6.2,12.6,0.4,3.4,58.0,8.8,,10.83,11.7,2.1,0.6,1020.8
2010-11-13,11.1,5.8,17.4,0.0,3.3,56.5,10.0,,11.51,10.3,3.0,1.6,1025.2
2010-11-14,5.8,3.0,12.4,0.0,3.5,39.9,7.3,,10.52,10.3,3.1,-8.7,1029.3
2010-11-15,1.4,-1.6,5.1,,2.9,37.0,3.1,,12.77,8.9,2.3,-11.9,1030.5
2010-11-16,3.7,-1.4,8.8,,2.6,54.4,3.3,,10.34,7.7,1.8,-5.0,1025.6
2010-11-17,6.5,3.0,11.3,0.0,2.0,62.4,6.1,,7.1,5.4,0.9,-0.6,1025.3
2010-11-18,6.5,1.9,12.0,,1.8,56.0,5.2,,10.87,7.7,2.4,-2.0,1025.3
2010-11-19,5.9,2.4,10.9,,1.9,60.1,5.2,,6.18,5.2,1.1,-1.5,1020.5
2010-11-20,7.9,4.1,13.4,,2.5,58.1,6.7,,6.23,6.7,1.1,-0.1,1018.2
2010-11-21,11.0,6.1,15.6,,3.0,64.4,8.9,,8.34,9.6,1.6,4.3,1013.6
2010-11-22,6.2,1.9,13.1,5.0,3.8,51.6,6.4,,11.8,9.4,2.7,-4.0,1015.0
2010-11-23,5.9,-0.6,12.8,,1.9,44.9,3.5,,11.21,6.5,1.2,-5.5,1021.3
2010-11-24,6.3,3.7,10.7,,1.8,62.1,4.0,,6.41,9.0,1.1,-0.5,1021.4
2010-11-25,3.1,-1.0,6.1,,3.2,50.9,3.1,,11.3,9.2,2.5,-7.0,1021.3
2010-11-26,0.4,-3.0,4.7,,2.4,32.5,0.1,,11.18,8.0,2.5,-14.9,1022.1
2010-11-27,1.3,-2.7,9.1,1.0,4.2,47.3,1.2,,4.61,17.2,1.6,-9.4,1017.3
2010-11-28,-1.3,-5.2,2.0,1.0,3.0,44.6,-1.0,1.3,10.44,11.5,0.8,-12.9,1024.7
2010-11-29,3.2,-0.8,7.8,,1.9,61.4,2.3,,10.22,6.1,1.4,-4.4,1023.0
2010-11-30,7.3,4.1,12.5,0.0,1.7,75.1,5.1,,4.11,6.8,0.5,3.0,1018.7
2010-12-01,7.2,5.3,10.4,,2.2,81.4,6.1,,4.27,5.8,0.7,4.1,1019.8
2010-12-02,9.5,5.5,13.5,0.3,3.0,70.0,7.7,,3.71,13.9,1.2,4.1,1014.0
2010-12-03,0.0,-2.7,7.8,,5.1,50.8,1.6,,9.75,14.1,2.2,-9.7,1018.4
2010-12-04,1.7,-3.6,5.0,,2.7,54.3,0.5,,4.27,6.1,0.5,-6.6,1021.3
2010-12-05,8.2,4.9,10.7,0.0,1.8,68.3,6.8,,2.13,5.4,0.9,2.6,1017.1
2010-12-06,3.0,-3.2,10.2,,4.0,58.9,4.6,,8.25,10.5,2.1,-4.8,1017.6
2010-12-07,-0.7,-4.8,4.6,,2.4,37.4,-1.0,,9.79,7.5,2.1,-13.9,1018.0
2010-12-08,0.4,-2.1,2.2,2.5,2.4,73.5,0.8,3.5,2.69,11.3,0.5,-4.2,1010.8
2010-12-09,-1.8,-4.3,2.3,,2.3,56.3,0.0,,10.96,7.6,1.8,-9.8,1017.8
2010-12-10,2.9,-2.8,10.1,1.5,4.2,59.8,0.4,,3.77,13.2,0.6,-4.4,1010.7
2010-12-11,-3.5,-6.2,6.7,,4.4,38.4,-1.4,,10.72,14.4,2.3,-16.7,1021.3
2010-12-12,-1.2,-6.6,3.7,,3.5,31.4,-2.3,,9.18,8.3,1.8,-16.1,1025.1
2010-12-13,3.7,1.7,6.1,,2.4,38.1,0.7,,3.13,6.4,1.4,-9.3,1017.9
2010-12-14,-4.0,-10.1,1.8,,4.7,43.3,-1.8,,9.47,13.4,1.8,-15.1,1022.8
2010-12-15,-10.5,-12.7,-7.3,,3.9,37.8,-7.6,,9.87,12.2,1.0,-22.4,1025.3
2010-12-16,-7.7,-12.9,-4.1,0.0,2.0,46.1,-6.2,,8.52,6.7,1.3,-17.5,1019.7
2010-12-17,-2.1,-5.5,2.6,1.4,3.0,74.5,-2.1,2.4,5.07,9.3,0.4,-6.4,1014.7
2010-12-18,0.1,-4.6,5.0,,2.7,51.4,-2.7,,8.81,6.5,1.3,-8.9,1021.7
2010-12-19,4.9,0.7,8.3,0.4,2.5,67.9,1.4,,3.15,6.9,0.4,-0.7,1017.7
2010-12-20,4.1,1.6,8.8,,1.8,71.0,1.8,,7.54,6.6,1.2,-1.0,1019.2
2010-12-21,4.9,0.9,10.8,,1.9,49.1,1.4,,8.59,6.0,1.4,-5.5,1013.8
2010-12-22,4.0,0.3,8.3,,1.7,61.6,1.1,,8.34,6.5,1.2,-2.9,1015.8
2010-12-23,-1.9,-9.5,4.5,,4.0,52.0,-0.4,,4.69,11.8,1.8,-10.8,1023.4
2010-12-24,-12.3,-15.1,-9.0,,4.4,36.1,-8.2,,10.28,10.9,1.2,-24.4,1028.1
2010-12-25,-11.2,-14.3,-6.7,,4.4,40.5,-8.9,,10.04,11.5,1.2,-22.1,1021.5
2010-12-26,-9.3,-13.6,-5.1,,2.8,47.9,-7.8,,8.63,9.2,0.7,-18.7,1013.3
2010-12-27,-4.9,-9.4,-2.1,0.2,2.3,72.3,-5.7,0.3,4.28,6.1,0.2,-9.4,1012.6
2010-12-28,-2.6,-6.0,-0.1,6.0,2.7,80.8,-1.3,9.4,3.17,9.1,0.4,-5.5,1010.6
2010-12-29,-5.7,-9.4,-2.1,0.1,2.2,55.4,-2.1,0.1,9.99,7.3,0.5,-13.3,1018.7
2010-12-30,-6.1,-9.0,-3.6,3.7,3.8,70.4,-1.6,6.5,8.57,10.4,0.9,-10.8,1011.4
2010-12-31,-8.7,-10.7,-6.2,,3.1,57.3,-3.1,,10.04,9.3,1.2,-15.7,1015.1
2011-01-01,-6.8,-10.4,-2.9,,1.9,61.0,-3.5,,9.45,6.2,0.7,-13.2,1023.0
2011-01-02,-5.4,-8.5,-1.2,,1.9,62.3,-3.4,,9.73,6.2,1.3,-11.7,1027.6
2011-01-03,-4.5,-8.5,-0.3,,2.1,66.4,-3.1,,8.24,6.8,0.8,-10.0,1023.3
2011-01-04,-3.9,-7.4,-1.7,,2.2,66.4,-2.7,,5.93,7.4,1.4,-9.3,1022.1
2011-01-05,-4.0,-7.7,-1.8,,3.8,62.9,-1.7,,8.24,10.6,1.3,-10.0,1021.5
2011-01-06,-7.6,-9.8,-4.6,,2.9,53.5,-4.0,,10.7,7.5,1.3,-15.6,1026.6
2011-01-07,-7.0,-10.6,-2.9,,2.1,48.8,-5.0,,10.84,6.9,0.7,-16.3,1028.9
2011-01-08,-3.6,-8.2,0.1,0.2,2.5,67.9,-3.4,0.3,5.35,7.6,1.2,-8.7,1024.9
2011-01-09,-7.0,-10.3,-0.3,0.0,4.1,52.6,-3.1,,10.98,9.6,1.5,-15.2,1026.2
2011-01-10,-8.2,-11.8,-4.6,,2.4,44.0,-5.8,,10.89,7.7,1.3,-18.8,1026.7
2011-01-11,-5.4,-7.8,-2.7,1.9,2.5,70.3,-3.8,3.1,3.57,13.8,0.9,-10.1,1018.0
2011-01-12,-8.2,-11.1,-4.9,,3.4,44.6,-3.3,,11.74,10.9,1.7,-18.5,1023.4
2011-01-13,-5.9,-11.1,-0.6,,1.8,47.0,-4.3,,10.77,6.3,1.4,-15.8,1026.6
2011-01-14,-3.8,-6.9,0.3,1.1,3.4,59.1,-2.3,2.0,7.11,10.1,1.5,-11.2,1026.1
2011-01-15,-12.2,-15.7,-6.9,,4.9,40.0,-6.0,,11.75,14.4,1.2,-23.4,1027.2
2011-01-16,-14.5,-17.8,-10.7,,3.4,45.4,-9.1,,11.91,8.5,1.1,-23.8,1028.4
2011-01-17,-9.7,-14.1,-4.8,,2.4,49.8,-8.0,,12.02,8.2,1.2,-18.7,1031.0
2011-01-18,-6.7,-10.8,-2.7,,2.2,48.9,-6.5,,10.73,7.9,1.3,-16.3,1029.3
2011-01-19,-6.6,-10.0,-3.2,0.0,2.7,46.4,-6.0,,11.69,8.3,1.4,-16.8,1028.1
2011-01-20,-8.2,-10.5,-4.7,,2.7,43.6,-6.7,,11.45,8.0,1.3,-18.5,1027.2
2011-01-21,-6.8,-9.7,-3.2,,2.5,44.4,-6.3,,10.82,7.5,0.8,-17.1,1026.4
2011-01-22,-4.3,-7.1,-0.8,0.4,2.5,59.8,-4.0,0.6,8.12,7.6,1.2,-11.4,1027.2
2011-01-23,-4.5,-7.1,-2.1,5.3,2.6,72.5,-4.0,6.0,2.46,9.7,0.7,-8.8,1024.8
2011-01-24,-8.8,-10.9,-5.8,,3.1,60.8,-3.1,,11.22,7.8,1.0,-15.1,1027.6
2011-01-25,-8.4,-11.9,-4.4,,2.6,60.1,-4.1,,11.33,7.9,1.2,-14.8,1031.6
2011-01-26,-8.5,-10.7,-5.2,,3.2,51.5,-4.3,,12.69,8.3,1.2,-16.9,1035.4
2011-01-27,-8.9,-11.5,-5.7,,2.8,47.3,-5.2,,12.14,8.3,1.2,-18.4,1038.1
2011-01-28,-7.9,-10.5,-4.3,,2.8,43.3,-4.6,,10.54,8.1,1.6,-18.4,1033.3
2011-01-29,-9.1,-11.5,-5.5,,3.7,43.1,-5.5,,13.02,12.2,1.2,-19.5,1029.2
2011-01-30,-10.1,-13.6,-5.7,,3.7,43.5,-6.5,,13.67,10.3,1.5,-20.5,1029.4
2011-01-31,-6.2,-12.7,-1.8,0.0,1.9,61.5,-6.2,,9.39,7.6,1.4,-12.8,1027.9
2011-02-01,-0.2,-4.2,5.0,,1.9,68.0,-1.1,,11.55,4.8,1.6,-5.7,1024.6
2011-02-02,1.3,-2.8,7.0,,1.6,60.9,0.4,,11.07,6.2,1.0,-6.2,1023.2
2011-02-03,1.5,-1.3,4.9,,1.4,75.9,1.1,,6.26,5.5,1.0,-2.3,1021.7
2011-02-04,1.2,-0.5,3.5,,2.0,77.8,0.4,,2.93,6.4,1.4,-2.3,1020.1
2011-02-05,1.1,-0.8,5.5,,1.8,72.9,2.4,,9.2,6.1,1.4,-3.5,1021.4
2011-02-06,0.3,-2.1,2.7,,1.6,75.4,-0.3,,1.87,5.3,1.0,-3.6,1017.3
2011-02-07,0.3,-2.8,4.2,,1.8,63.6,-0.5,,7.59,6.7,1.3,-6.3,1017.7
2011-02-08,2.9,-0.5,8.5,,2.2,44.9,2.3,,11.22,8.7,1.9,-8.4,1010.8
